time,no2,o3,pm10,pm25,month,day_of_week,is_weekend,pm10_roll_3,pm10_roll_7,no2_roll_3,no2_roll_7,o3_roll_3,o3_roll_7
2019-05-02 00:00:00+00:00,39.27391304347826,71.05217391304348,19.943478260869565,11.078260869565218,5,3,FALSE,18.624330716586154,13.645447291235334,31.419082125603865,30.009963768115938,80.56878019323672,76.37650104
2019-05-03 00:00:00+00:00,30.264583333333334,83.52499999999999,15.222916666666668,9.236111111,5,4,FALSE,18.694353864734303,14.258641735679777,32.544776570048306,28.92216614906832,80.23961352657004,78.44138198757764
2019-05-04 00:00:00+00:00,19.650000000000002,76.25833333333334,9.284374999999999,4.228472222222222,5,5,TRUE,14.816923309178748,14.324564354727398,29.729498792270533,28.005797101449275,76.94516908,79.12412008281572
2019-05-05 00:00:00+00:00,12.810416666666667,79.94583333333334,11.922569444444443,5.546527777777778,5,6,TRUE,12.14328703703704,14.475258799171842,20.908333333333335,26.06770186335404,79.90972222222223,79.52888198757763
2019-05-06 00:00:00+00:00,26.502083333333335,71.35000000000001,12.225,6.9125000000000005,5,0,FALSE,11.143981481481482,14.932550465838508,19.65416666666667,26.212047101449276,75.85138889,78.96935817805384
2019-05-07 00:00:00+00:00,39.232608695652175,72.00869565217391,20.77934782608696,9.418055555555556,5,1,FALSE,14.975639090177134,15.756336266390615,26.181702898550725,27.975634057971014,74.43484299516909,77.18310041407868
2019-05-08 00:00:00+00:00,20.710869565217394,83.76521739130435,13.17608695652174,6.415942028985507,5,2,FALSE,15.39347826086957,14.650539164941339,28.815187198067633,26.920639233954454,75.70797101449277,76.84360766045549
2019-05-09 00:00:00+00:00,26.772916666666664,53.520833333333336,10.629166666666666,4.9750000000000005,5,3,FALSE,14.861533816425123,13.319923222912353,28.90546497584541,25.134782608695655,69.76491546,74.33913043478262
2019-05-10 00:00:00+00:00,30.572916666666668,56.895833333333336,11.135763888888889,5.298611111111112,5,4,FALSE,11.647005837359101,12.736044254658385,26.018900966183576,25.178830227743273,64.72729468599034,70.53496376811594
2019-05-11 00:00:00+00:00,19.467391304347824,65.71739130434783,5.588405797,3.494202898550725,5,5,TRUE,9.117778784219004,12.208048654244307,25.604408212560386,25.15274327122153,58.71135265700483,69.02911491
2019-05-12 00:00:00+00:00,14.7125,87.25833333333333,11.661805555555555,8.168055555555556,5,6,TRUE,9.461991747181967,12.170796670117323,21.584269323671496,25.424469461697722,69.95718599033816,70.07375776397517
2019-05-13 00:00:00+00:00,20.76875,88.90416666666665,14.161458333333334,6.161111111111111,5,0,FALSE,10.470556561996782,12.447433574879227,18.31621376811594,24.605421842650106,80.62663043,72.58149585921325
2019-05-14 00:00:00+00:00,25.647916666666664,90.91666666666667,17.376388888888886,6.09375,5,1,FALSE,14.39988425925926,11.961296583850933,20.376388888888886,22.66475155279503,89.02638888888889,75.28263457556935
2019-05-15 00:00:00+00:00,24.758333333333336,72.49166666666666,17.76736111111111,6.272916666666667,5,2,FALSE,16.435069444444448,12.617192891649411,23.724999999999998,23.24296066252588,84.10416666666667,73.67212732919255
2019-05-16 00:00:00+00:00,34.49130434782609,78.79130434782608,16.876388888888886,6.866666666666667,5,3,FALSE,17.340046296296297,13.509653209109729,28.299184782608695,24.345587474120084,80.73321256038648,77.28219461697722
2019-05-17 00:00:00+00:00,49.697916666666664,74.5625,19.069444444444446,9.6,5,4,FALSE,17.90439814814815,14.643036145617668,36.315851449275364,27.077730331262938,75.28182367149758,79.80600414078675
2019-05-18 00:00:00+00:00,32.7125,74.27083333333333,14.895833333333334,10.689583333333333,5,5,TRUE,16.947222222222223,15.97266865079365,38.96724033816425,28.96988871635611,75.87487922705314,81.02792443064182
2019-05-19 00:00:00+00:00,20.6375,68.8125,8.277777777777779,5.025,5,6,TRUE,14.08101851851852,15.489236111111111,34.34930555555555,29.816317287784678,72.54861111,78.39280538302276
2019-05-20 00:00:00+00:00,22.952083333333334,59.17916666666667,13.418055555555556,9.058333333333334,5,0,FALSE,12.197222222222225,15.383035714285715,25.434027777777775,30.12822204968944,67.42083333333333,74.14637681159421
2019-05-21 00:00:00+00:00,34.94166666666667,74.67916666666666,18.25,12.072916666666666,5,1,FALSE,13.31527777777778,15.507837301587301,26.177083333333332,31.455900621118015,67.55694444444445,71.82673395445134
2019-05-22 00:00:00+00:00,33.025,92.14999999999999,14.43611111111111,7.3625,5,2,FALSE,15.368055555555557,15.031944444444445,30.306250000000002,32.636853002070396,75.33611111111111,74.63506728778468
2019-05-23 00:00:00+00:00,45.83958333333334,85.8,17.309722222222224,7.064583333333334,5,3,FALSE,16.665277777777778,15.093849206349208,37.93541666666667,34.25803571428572,84.20972222222223,75.63630952380952
2019-05-24 00:00:00+00:00,43.30833333333334,82.78333333333333,18.2125,8.839583333333334,5,4,FALSE,16.652777777777782,14.971428571428572,40.72430555555556,33.345238095238095,86.91111111111111,76.81071428571428
2019-05-25 00:00:00+00:00,21.652173913043477,90.70434782608694,12.870289855072462,7.176086957,5,5,TRUE,16.13083735909823,14.682065217391303,36.93336352657005,31.765191511387165,86.42922705,79.15835921
